pokemon1,pokemon2,move,helper
Dragonite,Tyrantrum,"The best move would be Outrage. It OHKOs as long as the opponent isn't Impish Tyrantrum. No Tyrantrum can tank Adamant Dragonite, but Tyrantrum can outspeed any non-speed Mint Dragonite on Jolly Mint and OHKO via Head Smash without taking damage. So if you are not Jolly Mint Dragonite, the best option would be to switch in something like a Metagross and Hammer Arm, and then Dragonite outspeeds and kills.",rahhla_coarster
Dragonite,Rhyperior,"The best move would be Aqua Tail. If you don't have Aqua Tail, use Outrage. If you have a Metagross in the back, suggested to switch into it, use Meteor Mash, and then Outrage kills. Or else you can go straight if there is something like a Primarina in the middle or Garchomp in the middle to cover up the damage.",rahhla_coarster
Dragonite,Rillaboom,"The best move would be Outrage spam. It kills, so no worries! There will be a Falinks in the back; they will try to Noble Roar spam and debuff Dragonite, and then No Retreat spam on Falinks. So switch into something like Primarina/Braviary on turn 1 to save yourself from getting OHKOed by an overpowered Falinks.",rahhla_coarster
Dragonite,Ursaluna,"The best move would be double Outrage. Ursaluna tanks, and Play Rough 2KOs, but Ursaluna is slow and left with low HP so anything faster/anything with a prio move can do the deed. Or else if you want to save Dragonite, you can switch in a Golisopod/Metagross/Braviary to help kill or do chip damage and let Dragonite kill with Outrage.",rahhla_coarster
Dragonite,Tauros,"The best move would be Outrage + Extreme Speed. Tauros tanks and kills via Outrage/Giga Impact 2KOs. If you are Adamant Dragonite, you kill Tauros via Outrage + Extreme Speed. If Tauros is Impish, you lose no matter what. Opponent can switch in a Grimmsnarl/Metagross if he has one, so beware of it and switch in a Goli to kill those Pokemon.",rahhla_coarster
Dragonite,Baxcalibur,"The best move would be Outrage. If the opponent is Jolly Baxcalibur, you get OHKOed, and you only get an Extreme Speed. If the opponent is non-speed Mint, and you are speed Mint, you can win via Outrage OHKO. Or else, you can let Dragonite die by doing an Extreme Speed and clutch up the damage with an Adamant Dragapult/Adamant Garchomp. It will get an Ice Shard, though. You can also switch in a Golisopod/Metagross to hard counter Baxcalibur and kill it.",rahhla_coarster
Dragonite,Scream Tail,"The best move would be Thunder Punch/Fire Punch spam. Opponent will Noble Roar spam, and it will have something like Falinks in the back; it makes the Falinks overpowered by No Retreat spam as Dragonite won't do much damage as it is debuffed by Noble Roar. So you have to switch turn one into a Primarina/Braviary if you want to stop Falinks from getting overpowered. You can also switch in a Metagross to kill Scream Tail as it hard counters it.",rahhla_coarster
Dragonite,Gholdengo,"The best move would be Fire Punch. You tank Timid Gholdengo 2 Power Gem if you are a careful Mint. You always lose to Modest Gholdengo unless Jolly. You always lose to Timid Gholdengo unless careful. You can kill Gholdengo if it isn't speed Mint, and Dragonite is speed Mint.",rahhla_coarster
Dragonite,Dondozo,"The best move would be Outrage spam. It kills after some turns, so no worries! There will be a Falinks in the back, and Dondozo would Noble Roar spam to debuff Dragonite. Falinks will spam No Retreat and get overpowered, so to prevent this, you can switch in a Primarina/Braviary on turn 1 to kill Falinks before it gets overpowered.",rahhla_coarster
Dragonite,Iron Treads,"The Best move would be Fire Punch. Iron Treads 2KOs, and Dragonite dies getting only a Fire Punch. So you can switch in a Golisopod and use Razor Shell + Sucker Punch, and then if Iron Treads still tanked, you can use Extreme Speed from Dragonite to kill to save Dragonite for later. Or you can go straight and use Extreme Speed and kill the Iron Treads if you have something like Hawlucha/Iron Valiant middle.",rahhla_coarster
Dragonite,Iron Thorns,The best move would be Outrage. Dragonite tanks one Stone Edge from non + atk Mint Iron Thorns on Impish Mint and 2 shots it with Outrage. Dragonite always gets OHKOed by Adamant Iron Thorns Stone Edge.,rahhla_coarster
Dragonite,Sandy Shocks,"The best move would be Outrage + Extreme Speed. You can cover up the damage by a Pokemon faster than it or with a prio move like Aqua Jet/First Impression. Adamant Dragonite kills non-Bold Sandy Shocks via Outrage + Extreme Speed. Non-Ada Dragonite dies to Modest Sandy Shocks 2 Zap Cannon (if it hits only 50% chance) Careful Dragonite can tank 2 Zap Cannon from Timid Sandy Shocks. Or else if the opponent doesn't use Zap, you can use double Outrage.",rahhla_coarster
Dragonite,Iron Bundle,The best move would be to switch into a Primarina/Golisopod as Dragonite gets OHKOed without getting a chance to attack.,rahhla_coarster
Dragonite,Iron Valiant,"The best move would be Hurricane if you have it. If you don't, use Fire Punch + Extreme Speed. And kill it with something faster like Dragapult/Iron Bundle. You can also switch in a Revavroom (hard counter of Iron Valiant as long as it doesn't have Future Sight) or do the 5050 of CC or Moon and switch in a Metagross.",rahhla_coarster
Dragonite,Annihilape,"The best move would be Double Outrage. It kills, and Dragonite tanks Annihilape, so no worries!",rahhla_coarster
Dragonite,Iron Jugulis,The best move would be Outrage + Extreme Speed. Dragonite loses to Modest Iron Jugulis always unless Adamant Mint. Timid Iron Jugulis kills every Dragonite except Careful and Adamant. Bold Iron Jugulis kills every Dragonite.,rahhla_coarster
Braviary,Golisopod,"The best move would be Sky Attack. It kills any non-Impish Golisopod. If Adamant Braviary, no Golisopod tanks. The opponent can switch into a Metagross if they have it any time to beware of it and switch into a Golisopod to kill it!",
Braviary,Metagross,"The best move would be Superpower + Superpower. You lose anyway, so you can choose to switch in a Garchomp/Arcanine to catch a Hyper Beam and OHKO. Don't switch turn 1, as he will probably be using Hammer Arm.",
Braviary,Primarina,"The best move would be Sky Attack. It leaves Primarina at very low HP, so you can cover up the damage with a faster Pokémon in the middle or a Prio Pokémon in the middle like Golisopod/Metagross.",
Braviary,Garchomp,"The best move would be Superpower + Sky Attack. If you have good bulk like 29+ HP and 29+ Defense, you can tank Jolly Garchomp 2 Drush. If they are Adamant Garch, you need Impish Mint, or you lose via Drush 2KO.",
Braviary,Dragapult,The best move would be Superpower + Sky Attack if you have good bulk. You tank without Impish Mint as it tanks 2 Drush.,
Braviary,Dragonite,"The best move would be Superpower + Sky Attack. The faster Pokémon wins. If you are Jolly and the opponent is Jolly, Prio wins. If neither is Jolly, Prio wins. If one is Speed Mint and another isn't Speed Mint, Speed Mint wins (considering you are max speed).",
Braviary,Braviary,"The best move would be Superpower + Sky Attack. The faster Pokémon wins. If you are Speed Mint and the opponent is Speed Mint, Prio wins. If neither Pokémon is Speed Mint, Prio wins. If one Pokémon is Speed Mint and another isn't Speed Mint, Speed Mint wins (considering you are max speed).",
Braviary,Kommo-o,"The best move would be Sky Attack. It OHKOs, so no worries! Mints decide whether you take damage before dying or kill without taking damage. If you are Speed Mint and the opponent isn't, you win. If both are Speed Mint, the opponent wins regardless of Prio. If neither is Speed Mint, the opponent wins. The opponent can switch into a Metagross if they have it any time to beware of it and switch into a Golisopod to kill it!",
Braviary,Grimmsnarl,"The best move would be Superpower + Sky Attack. It kills, so no worries!",
Braviary,Salamence,"The best move would be Sky Attack if you want damage. If you want to debuff Salamence, use Superpower. You can cover up the damage with something faster like Dragapult/Iron Valiant/Iron Bundle, or you can just switch into a Metagross (50/50 of Flamethrower or Outrage) and Hammer Arm + Meteor Mash, and then Braviary's Sky Attack kills.",
Braviary,Arcanine,"The best move would be Sky Attack if you have damage. If you want to debuff its attack and defense, use Superpower. You always lose if the Arcanine has Burn Up. If it doesn't, you win via Superpower + Sky Attack.",
Braviary,Sneasler,"The best move would be Sky Attack. It OHKOs, so no worries! The opponent can switch into a Metagross if they have it any time to beware of it and switch into a Golisopod to kill it!",
Braviary,Kangaskhan,"The best move would be Superpower. It debuffs, but Kangaskhan kills Braviary. So you can have something in the back that can kill Kangaskhan, or you can switch in a Metagross to kill Kangaskhan.",
Braviary,Feraligatr,"The best move would be Superpower + Sky Attack. It kills Feraligatr, so no worries!",
Braviary,Mamoswine,"The best move would be Superpower. It's a speed game; if both are Speed Mint, Prio wins. If neither is Speed Mint, Prio wins. If one is Speed Mint and another isn't Speed Mint, Speed Mint wins. If you are sure you are slow, you can switch in a Golisopod (hard counter). If you don't have it and have a Primarina/Metagross, you can do the 50/50 of Earthquake/Ice Fang and switch them in.",
Braviary,Pyroar,"The best move would be Superpower. It kills, so no worries!",
Braviary,Delphox,"The best move would be Sky Attack. You always KO if Adamant, and the opponent isn't Bold. Bold can tank Adamant Braviary's Sky Attack. If non-Attack Mint Braviary, Delphox always wins. The opponent can switch into a Metagross if they have it any time to beware of it and switch into a Golisopod to kill it!",
Braviary,Haxorus,"The best move would be Sky Attack if you want to deal damage. If you want to debuff the opponent, you can use Superpower. You can cover up the damage with a Dragapult/Speed Mint Garchomp/Speed Mint Salamence.",
Braviary,Spiritomb,,
Braviary,Darmanitan,"The best move would be Superpower. If you want more damage, use Sky Attack. You can clutch up the damage with something faster in the middle. You can also switch in a Dragapult to kill Darmanitan.",
Braviary,Falinks,"The best move would be Sky Attack. It OHKOs, so no worries! Mints decide whether you take damage or KO without taking damage. If you are Jolly Braviary, you always win. If you are non-Speed Mint Braviary, you win as long as the opponent isn't Speed Mint. The opponent can switch into a Metagross if they have it any time to beware of it and switch into a Golisopod to kill it!",
Braviary,Bewear,"The best move would be Sky Attack. It OHKOs without taking damage, so go straight! The opponent can switch into a Metagross if they have it any time to beware of it and switch into a Golisopod to kill it!",
Braviary,Galarian Darmanitan,"The best move would be to switch into something like a Golisopod/Primarina (50/50 on Thrash/Icicle Crash)/Metagross. If you are Impish Mint, you tank any non-Adamant Galarian Darmanitan. If you aren't Impish Mint, you always lose to Galarian Darmanitan. You can also let Braviary die and cover up the damage with something like a Sneasel/Golisopod in the middle.",
Braviary,Drednaw,"The best move would be to switch into something like a Metagross/Garchomp. You always lose to Drednaw, but if you are faster, the opponent dies via recoil. If you are Jolly Mint, you get a Superpower before dying. If you aren't Jolly and the opponent is Jolly, you lose via OHKO. If you aren't Jolly and the opponent isn't Jolly, you get a Superpower, and the opponent also dies via recoil.",
Braviary,Staraptor,"The best move would be Sky Attack if you want maximum damage. If you want to debuff it, use Superpower. The opponent can switch into a Metagross if they have it any time to beware of it and switch into a Golisopod to kill it!",
Braviary,Sirfetch'd,"The best move would be Sky Attack. It OHKOs, so no worries! The opponent can switch into a Metagross if they have it any time to beware of it and switch into a Golisopod to kill it!",
